geo_country,lat,geo_loc_str,long
United States,33.4668348,"Litchfield Beach, Georgetown County South Carolina USA",-79.0997632
United Kingdom,50.8562737,"Rock-a-Nore, Hastings Sussex UNITED KINGDOM",0.5929213000000001
United States,21.298706600000006,"Kamilo Point, Hawai'i Hawaii USA",-157.6936636
Thailand,,,
South Africa,-34.174735600000005,Mossel Bay Western Cape Province SOUTH AFRICA,22.083406600000004
South Africa,-34.7804306,Struis Bay Western Cape Province SOUTH AFRICA,20.0390108
United States,29.0258191,"New Smyrna Beach, Volusia County Florida USA",-80.9269984
United States,32.8194131,"Isle of Palms, Charleston County South Carolina USA",-79.7343791
Brazil,-12.6463717,Guarajuba Bahia BRAZIL,-38.0710795
United States,33.343362,"West Cove, Catalina Island California USA",-118.319517
United States,30.669681800000006,"Fernandina Beach, Nassau County Florida USA",-81.46259189999998
,,"Punta Del Chifre, Olinda Pernambuco BRAZIL",
United States,28.3200067,"Cocoa Beach, Brevard  County Florida USA",-80.6075513
,,Balintore Bay Easter Ross SCOTLAND,
United States,33.8278989,Cherry Grove South Carolina USA,-78.64301189999998
Brazil,-8.1801557,"Piedade, Recife Pernambuco BRAZIL",-34.9203383
United States,34.631829700000004,"Hammocks Beach State Park, Bear Island, Onslow County North Carolina USA",-77.14883959999997
The Bahamas,26.700463,Off West End Grand Bahama Island BAHAMAS,-78.990616
Mexico,17.6652643,Playa Linda Guerro MEXICO,-101.5912359
Mexico,16.872651899999994,Pantla Beach Guerro MEXICO,-99.8930431
Fiji,-16.958915,Turtle Island Yasawa Islands FIJI,177.3748698
Australia,-35.0275298,Albany Western Australia AUSTRALIA,117.883959
,,Hienghène North Province NEW CALEDONIA,
United States,29.0258191,"New Smyrna Beach, Volusia County Florida USA",-80.9269984
Thailand,,,
Mexico,17.780109500000005,Troncones Beach Guerro MEXICO,-101.7214254
United States,29.0258191,"New Smyrna Beach, Volusia County Florida USA",-80.9269984
United States,29.0258191,"New Smyrna Beach, Volusia County Florida USA",-80.9269984
New Caledonia,-20.9392342,Poindimié North Province NEW CALEDONIA,165.3441329
United States,29.0258191,"New Smyrna Beach, Volusia County Florida USA",-80.9269984
United States,32.991155,"Solana Beach, San Diego County California USA",-117.2711481
United States,29.0258191,"New Smyrna Beach, Volusia County Florida USA",-80.9269984
Australia,-31.1861501,Crescent Head New South Wales AUSTRALIA,152.9132368
South Africa,-30.205719,Aliwal Shoal KwaZulu-Natal SOUTH AFRICA,30.802281
Mexico,21.0592793,"Delfines Beach, Cancun Quintana Roo MEXICO",-86.8499688
Australia,-28.1639838,"Duranbah, Greenmount Beach Queensland AUSTRALIA",153.547601
United States,28.6555177,"Playalinda Beach, Canaveral National Seashore, Brevard County Florida USA",-80.6318287
,,,
United States,26.778118300000006,"Palm Beach Shores, Palm Beach County Florida USA",-80.0355962
United States,29.0806338,"1.4 miles south of Ponce de Leon Jetty, New Smyrna Beach, Volusia County Florida USA",-80.9280234
Australia,-28.87259989999999,"Lighthouse Beach, Ballina New South Wales AUSTRALIA",153.58992469999995
United States,29.0806338,"South of Ponce de Leon Jetty, New Smyrna Beach, Volusia County Florida USA",-80.9280234
South Africa,-30.2862643,Scottburgh KwaZulu-Natal SOUTH AFRICA,30.755110100000003
United States,29.0835756,"New Smyrna Beach / Ponce Inlet, Volusia County Florida USA",-80.92989580000003
United States,28.3200067,"Near Cocoa Beach, Brevard  County Florida USA",-80.6075513
United States,29.0806338,"South of Ponce de Leon Jetty, New Smyrna Beach, Volusia County Florida USA",-80.9280234
United States,29.0512968,"Beachway Avenue Approach, New Smyrna Beach, Volusia County Florida USA",-80.9041836
United States,26.3912537,"Lovers Key State Park, Bonita Springs, Lee County Florida USA",-81.87104389999998
United States,33.6594835," Huntington Beach, Orange County California USA",-117.9988026
,,"Dive site known as ""The End of the Map"" Northern Bahamas BAHAMAS",
French Polynesia,-16.7613013,Tahiti Society Islands FRENCH POLYNESIA,-151.443589
United States,29.0963729,"Ponce Inlet, Volusia County Florida USA",-80.9369983
Australia,-30.8840947,Horseshoe Bay New South Wales AUSTRALIA,153.039412
,,"Opposite Patrick Air Force Base, Brevard County Florida USA",
Thailand,,,
South Africa,-29.838023,"Suncoast Pirates Beach, Durban KwaZulu-Natal SOUTH AFRICA",31.0357273
Australia,-28.170836699999995,200 km east of Coolangatta   Queensland AUSTRALIA,153.5303764
New Zealand,-41.7366613,Marfells Beach South Island NEW ZEALAND,174.17093359999996
New Zealand,-36.3395675,Omaha Beach North Island NEW ZEALAND,174.78093330000004
United States,28.6555177,"Playalinda Beach, Canaveral National Seashore, Brevard County Florida USA",-80.6318287
,,"Off Fort Pierce, St. Lucie County Florida USA",
Mexico,32.5112896,Playas de Tijuana Baja California MEXICO,-117.091176
Ecuador,-0.8674715000000001,San Cristobal Island Galapagos Islands ECUADOR,-89.436391
Thailand,,,
Australia,-32.678435,Jimmy's Beach New South Wales AUSTRALIA,152.17838600000005
Australia,-27.8335086,South Stradbroke Island Queensland AUSTRALIA,153.42132080000005
Australia,-33.89195,Bondi  New South Wales AUSTRALIA,151.26099
United States,21.5944262,"Waialua Bay, O'ahu Hawaii USA",-158.1148221
New Zealand,-42.4008174,Kaikoura South Island NEW ZEALAND,173.681386
,,Itamaracá Pernambuco BRAZIL,
,,In a tidal creek    5 km from Wickham Western Australia AUSTRALIA,
Australia,-28.6364053,"Wategos Beach, Byon Bay New South Wales AUSTRALIA",153.633824
South Africa,-34.11231970000001,The Strand Western Cape Province SOUTH AFRICA,18.849207
United States,29.0258191,"New Smyrna Beach, Volusia County Florida USA",-80.9269984
United States,27.5615944,"Round Island Park, Indian River County Florida USA",-80.3239796
South Africa,-32.9715734,Bonza Bay Eastern Cape Province SOUTH AFRICA,27.958582300000003
United States,20.6899733,"Wailea, Maui Hawaii USA",-156.43922450000005
Australia,-28.647367100000004,Byron Bay New South Wales AUSTRALIA,153.601977
Australia,-10.6005556,Holmes Reef Queensland AUSTRALIA,142.23138889999996
,,"Venice Pier, Venice, Los Angeles County California USA",
United States,28.6555177,"Playalinda Beach, Canaveral National Seashore, Brevard County Florida USA",-80.6318287
United States,34.01945429999999,"Santa Monica, Los Angeles County California USA",-118.4911912
,,Off Cagayancillo Palawan PHILIPPINES,
,,"Bay of Luengoni, Lifou Island Loyalty Islands NEW CALEDONIA",
,,Sweetings Cay Grand Bahama Island BAHAMAS,
United States,41.0301251,"Moonstone Beach, Humboldt County California USA",-124.11229
,24.95,Daedalus Reef  Red Sea EGYPT,35.8333333
United States,26.9478705,Jupiter Inlet Florida USA,-80.07444579999998
United States,30.4110088,Huguenot Park Florida USA,-81.4204882
United States,29.0258191,"New Smyrna Beach, Volusia County Florida USA",-80.9269984
,,Kicha Island Marovo Lagoon SOLOMON ISLANDS,
United States,29.0258191,"New Smyrna Beach, Volusia County Florida USA",-80.9269984
United States,29.474975399999995,"Flagler Beach, Flagler County Florida USA",-81.1270035
United States,26.192028,"Lauderdale-by-the-Sea, Broward County Florida USA",-80.09643259999999
United States,27.498763,"Pepper Park Beach, St. Lucie County Florida USA",-80.3016525
United States,29.2108147,"Daytona Beach, Volusia County Florida USA",-81.02283309999999
United States,32.76323230000001,Sullivan's Island South Carolina USA,-79.8367511
United States,29.2108147,"Daytona Beach, Volusia County Florida USA",-81.02283309999999
United States,26.1224386,"Fort Lauderdale, Broward County Florida USA",-80.13731740000001
United States,21.5572221,"Ka'a'awa, Oahu Hawaii USA",-157.8536111
United States,36.6927933,"Marina State Beach, Monterey County California USA",-121.8092841
United States,29.0258191,"New Smyrna Beach, Volusia County Florida USA",-80.9269984
United States,29.0258191,"New Smyrna Beach, Volusia County Florida USA",-80.9269984
United States,33.9626271,North Carolina Aquarium at Fort Fisher North Carolina USA,-77.9261543
United States,38.6082012,"Indian River Inlet, Rehoboth Beach Delaware USA",-75.0637655
United States,24.9634826,"Islamorada Founder's Park, Plantation Key, Monroe County Florida USA",-80.5684062
United States,29.0258191,"New Smyrna Beach, Volusia County Florida USA",-80.9269984
United States,33.630506,"Lakewood Campground, Grand Strand, Horry County South Carolina USA",-78.96092790000002
United States,27.3459665,Sarasota Bay Florida USA,-82.56727269999998
United States,29.0258191,"New Smyrna Beach, Volusia County Florida USA",-80.9269984
United States,29.0679807,"Ponce Inlet,  New Smyrna Beach, Volusia County Florida USA",-80.9250083
United States,32.8194131,"Isle of Palms, Charleston County South Carolina USA",-79.7343791
United States,32.8194131,"Isle of Palms, Charleston County South Carolina USA",-79.7343791
,,"Islamorada, Monroe County Florida USA",
,,"Ponce Inlet, Volusia County Florida USA",
United States,32.58394439999999,"Imperial Beach, San Diego County California USA",-117.11308490000002
United States,34.025921600000004,"Malibu, Los Angeles County California USA",-118.7797571
United States,37.22736079999999,"Bean Hollow State Beach, San Mateo County California USA",-122.4109773
United States,21.3833333,"Bellows Beach near Wailea Point, O’ahu Hawaii USA",-157.7088889
,-12.188713,Direction Island Territory of Cocos (Keeling) Islands AUSTRALIA,96.829396
United States,34.4901665,"North Topsail Beach, Onslow  County North Carolina USA",-77.43163
,,Sjøstrand Oslo Fjord NORWAY,
,,"Faria Beach, Ventura County California USA",
United States,34.6990505,"Atlantic Beach, Carteret County North Carolina USA",-76.7402108
The Bahamas,26.973888899999995,Allan-Pensacola Cay Abaco Islands BAHAMAS,-77.6930556
United States,29.0963729,"Ponce Inlet, Volusia County Florida USA",-80.9369983
Thailand,,,
,,,
United States,24.5754474,Marques Island Florida USA,-82.10334639999998
United States,34.0375408,"Will Rogers State Beach, Los Angeles County California USA",-118.54171200000002
United States,29.0258191,"New Smyrna Beach, Volusia County Florida USA",-80.9269984
,,"Silva's Channel, Mokuleia, O'ahu Hawaii USA",
United States,29.9385794,"Vilano Beach, St.  Johns County Florida USA",-81.30201729999997
United States,27.2178348,"Turtle Beach, Siesta Key, Sarasota County Florida USA",-82.51706159999998
Australia,-35.9099439,"Shelly Beach, Crescent Head New South Wales AUSTRALIA",150.15703430000005
United States,33.5929472,Garden City South Carolina USA,-79.0086464
United States,36.820898,"Virginia Aquarium & Marine Science Center, Virginia Beach  Virginia USA",-75.983721
United Kingdom,51.081397,Folkestone Kent ENGLAND,1.169456
,,"Warra Beach, Coral Bay Western Australia AUSTRALIA",
Australia,-38.3686779,Warrnambool Victoria AUSTRALIA,142.4982086
United States,29.0258191,"New Smyrna Beach, Volusia County Florida USA",-80.9269984
Thailand,,,
,,Kingscliff Beach New South Wales AUSTRALIA,
United States,20.682848,"Keawakapu Beach, Maui Hawaii USA",-156.4429602
,,Naples Florida USA,
,,,
Thailand,,,
Australia,-16.5174872,"Mornington Island, Gulf of Carpentaria Queensland AUSTRALIA",139.4059435
United States,27.354566700000003,"Hutchinson Island, St. Lucie County Florida USA",-80.24885959999997
United States,29.0258191,"New Smyrna Beach, Volusia County Florida USA",-80.9269984
United States,25.027335600000004,"Florida Keys, Monroe County Florida USA",-81.5357506
New Caledonia,-22.1560429,Dumbéa South Province NEW CALEDONIA,166.4447397
United States,29.0258191,"New Smyrna Beach, Volusia County Florida USA",-80.9269984
United States,27.3073672,"Normandy Beach, Hutchinson Island,  St. Lucie County Florida USA",-80.220676
United States,27.275216,"Waveland Beach, Hutchinson Island, St. Lucie County Florida USA",-80.2069125
,,Ras-Alkalb Muhafazat Hadramawt YEMEN,
United States,26.9478705,Jupiter Inlet Florida USA,-80.07444579999998
Australia,-28.4981216,South Golden Beach New South Wales AUSTRALIA,153.5470945
,,Delray Beach Florida USA,
Australia,-24.8486426,"Moore Park, north of Bundaberg Queensland AUSTRALIA",152.3187471
,,"Tiger Shores Beach, Martin County Florida USA",
Cook Islands,-9.005122,Penhryn Island Cook islans NEW ZEALAND,-157.97620969999997
Thailand,,,
,,Shelly Beach New South Wales AUSTRALIA,
New Caledonia,-20.6467752,Ouvéa Loyalty Islands NEW CALEDONIA,166.5603828
New Caledonia,-20.6683332,Kaala-Gomen  North Province NEW CALEDONIA,164.3968658
United States,25.7493209,100 miles off Ft. Myers Beach Florida USA,-80.25694190000002
Australia,-37.50217749999999,Cape Howe New South Wales AUSTRALIA,149.9781828
Australia,-28.5557919,Brunswick Heads New South Wales AUSTRALIA,153.54363940000005
South Africa,-31.64093710000001,"Second Beach, Port St. John's Eastern Cape Province SOUTH AFRICA",29.5299196
Australia,-32.387195,Sandbar Beach New South Wales AUSTRALIA,152.5226878
United States,40.74220620000001,"Smith Point, Long Island New York USA",-72.87167070000002
United States,22.0095692,"Majors Bay, Kaua'i Hawaii USA",-159.776978
